"","ensembl_gene_id","external_gene_name","description","gene_biotype","chromosome_name","start_position"
"14479","ENSG00000274724","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1",54724448
"14480","ENSG00000276379","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_ABC08_AB_HAP_C_P_CTG3_1",54816496
"14481","ENSG00000274556","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1",54724447
"14482","ENSG00000276590","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1",54738496
"14483","ENSG00000275750","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1",54769705
"14484","ENSG00000274830","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1",54738514
"14485","ENSG00000278805","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1",54814475
"14486","ENSG00000273794","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1",54769825
"14487","ENSG00000274189","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1",54848193
"14488","ENSG00000277964","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1",54803571
"14489","ENSG00000275513","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1",54724485
"14490","ENSG00000276329","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1",54861173
"14491","ENSG00000275637","NCR1","natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]","protein_coding","CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1",54906192
"14492","ENSG00000273575","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1",54803379
"14493","ENSG00000278758","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1",54864015
"14494","ENSG00000277272","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1",54816451
"14495","ENSG00000278207","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1",54814235
"14496","ENSG00000277028","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54724486
"14497","ENSG00000274948","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1",54816448
"14498","ENSG00000276424","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1",54895138
"14499","ENSG00000275848","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1",54848033
"14500","ENSG00000273887","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54738479
"14501","ENSG00000276433","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1",54724498
"14502","ENSG00000278495","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54769810
"14503","ENSG00000277552","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1",54724203
"14504","ENSG00000274639","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1",54724479
"14505","ENSG00000277620","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1",54724450
"14506","ENSG00000274920","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1",54860886
"14507","ENSG00000276004","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1",54850300
"14508","ENSG00000276084","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_G085_A_HAP_CTG3_1",54724447
"14509","ENSG00000276820","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1",54813971
"14510","ENSG00000275732","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1",54847612
"14511","ENSG00000275317","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54803627
"14512","ENSG00000276459","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1",54738512
"14513","ENSG00000278490","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1",54724454
"14514","ENSG00000277616","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1",54814388
"14515","ENSG00000278248","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1",54769801
"14516","ENSG00000278442","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1",54850442
"14517","ENSG00000274402","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_G085_A_HAP_CTG3_1",54738465
"14518","ENSG00000277833","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_G085_A_HAP_CTG3_1",54769756
"14519","ENSG00000274945","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1",54848094
"14520","ENSG00000274193","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1",54789815
"14521","ENSG00000278369","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1",54738530
"14522","ENSG00000274480","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1",54724486
"14523","ENSG00000275456","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1",54803616
"14524","ENSG00000276501","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1",54861074
"14525","ENSG00000278606","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_G085_A_HAP_CTG3_1",54803296
"14526","ENSG00000277076","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1",54789863
"14527","ENSG00000275080","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1",54798381
"14528","ENSG00000278856","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1",54816482
"14529","ENSG00000275659","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1",54814901
"14530","ENSG00000275786","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54816499
"14531","ENSG00000275486","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_G085_A_HAP_CTG3_1",54816441
"14532","ENSG00000276044","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1",54833799
"14533","ENSG00000275237","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1",54789912
"14534","ENSG00000276882","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1",54921821
"14535","ENSG00000276423","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1",54802859
"14536","ENSG00000273735","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1",54864204
"14537","ENSG00000275083","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_G085_A_HAP_CTG3_1",54850406
"14538","ENSG00000274146","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1",54802891
"14539","ENSG00000278474","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1",54880532
"14540","ENSG00000276357","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1",54850475
"14541","ENSG00000274722","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1",54836820
"14542","ENSG00000276985","FCAR","Fc fragment of IgA receptor [Source:HGNC Symbol;Acc:HGNC:3608]","protein_coding","CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1",54945648
"14543","ENSG00000275629","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54849620
"14544","ENSG00000276328","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1",54724453
"14545","ENSG00000278656","KIR3DL2","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding","CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1",54836668
"14546","ENSG00000275269","FCAR","Fc fragment of IgA receptor [Source:HGNC Symbol;Acc:HGNC:3608]","protein_coding","CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1",54860626
"14547","ENSG00000277554","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1",54738470
"14548","ENSG00000275276","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1",54769704
"14549","ENSG00000276930","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1",54724479
"14550","ENSG00000277392","KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding","CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1",54724479
"14551","ENSG00000278074","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1",54803565
"14552","ENSG00000275970","FCAR","Fc fragment of IgA receptor [Source:HGNC Symbol;Acc:HGNC:3608]","protein_coding","CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1",54873427
"14553","ENSG00000275050","ZNF66","zinc finger protein 66 [Source:HGNC Symbol;Acc:HGNC:13135]","protein_coding","CHR_HSCHR19_1_CTG2",20776304
"14554","ENSG00000278025","NCR1","natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]","protein_coding","CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1",54977550
"14555","ENSG00000274108","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1",54738481
"14556","ENSG00000277317","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding","CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1",54738506
"14557","ENSG00000277356","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1",54769746
"14558","ENSG00000278755","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding","CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1",54769814
"14559","ENSG00000278091","ZNF85","zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160]","protein_coding","CHR_HSCHR19_1_CTG2",20929638
"14560","ENSG00000273518","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding","CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1",54816451
"14561","ENSG00000277750","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1",54803572
"14562","ENSG00000275699","KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding","CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1",54803535
"14563","ENSG00000277334","NCR1","natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]","protein_coding","CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1",54892528
